L.x,F.x,R.x,N.x,T.x,country,ID_fine,ID,plot.x,div.x,rich.x,L.y,F.y,R.y,N.y,T.y,div.y,rich.y,n_nh4,n_no3,ID_site,latitude,longitude,survey_year,code_country,sum_canopy,mean_temp,mean_summer_temp,mean_winter_temp,mean_precip,n,p,N.P,species_name,grp_tree_species,ID_siteplot
4.764445396757375,2.8465823869723597,2.653453324762517,2.2749089350760663,2.1105635311763447,France,2005_1_43_16,2005_1_43,16,2.171276483660464,20,6.0843373493975905,4,2.253012048192771,2.072289156626506,2.9518072289156625,0.38797114598224114,4,NA,NA,1_43,45.3512,6.4723,2005,1,62.5,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_16
5.476510067114093,2.154362416107382,2.7315436241610733,2.543624161073825,1.093959731543624,France,2005_1_43_17,2005_1_43,17,2.696368577760777,26,5.967741935483871,4.064516129032258,2.032258064516129,2,3,0.1425058673927378,2,NA,NA,1_43,45.3512,6.4723,2005,1,15,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_17
5.383540372670806,1.9373059006211175,2.5493982919254656,2.2291343167701863,1.048718944099379,France,2005_1_43_18,2005_1_43,18,2.533027818596257,37,5.967741935483871,4,2.064516129032258,2,2.903225806451613,0.1425058673927378,2,NA,NA,1_43,45.3512,6.4723,2005,1,37.5,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_18
4.95040095040095,3.2229482229482227,3.3415503415503407,3.47025047025047,1.817146817146817,France,2005_1_43_21,2005_1_43,21,2.942074093078304,36,6.8188405797101455,3.971014492753623,4.7898550724637685,2.920289855072464,2.847826086956522,0.39797592578384017,4,NA,NA,1_43,45.3512,6.4723,2005,1,87.5,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_21
5.131707317073171,1.15609756097561,2.4780487804878053,1.834146341463415,0.7609756097560977,France,2005_1_43_22,2005_1_43,22,1.5140878507470394,17,6.037878787878788,4,2.1515151515151514,2.0454545454545454,2.977272727272727,0.2290915136609468,3,NA,NA,1_43,45.3512,6.4723,2005,1,65.5,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_22
5.26592198901,1.0359427078641565,2.4322133141158453,1.9502747500225204,1.0764795964327538,France,2005_1_43_23,2005_1_43,23,1.523452074339732,16,6.06896551724138,4,2.206896551724138,2,2.7241379310344827,0.49679636985044645,3,NA,NA,1_43,45.3512,6.4723,2005,1,87.5,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_23
5.160223940282592,2.347196303208034,2.5685594952457125,2.449213543055185,1.6624900026659557,France,2005_1_43_24,2005_1_43,24,2.188607045661642,22,6.06896551724138,4,2.206896551724138,2,2.7241379310344827,0.49679636985044645,3,NA,NA,1_43,45.3512,6.4723,2005,1,37.5,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_24
5.151642443081577,4.164244308157608,4.058976728555824,4.0889691674367805,2.2899269091825594,France,2005_1_43_25,2005_1_43,25,2.991348121718165,40,5.222222222222222,3.5777777777777775,2.222222222222222,2.5555555555555554,2.533333333333333,1.0613950435347348,6,NA,NA,1_43,45.3512,6.4723,2005,1,37.5,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_25
5.009621733798699,2.1554570323554376,2.886520139609471,2.3818507687953967,1.4857088953872273,France,2005_1_43_26,2005_1_43,26,2.2588035570232177,21,6.060975609756097,4,2.2439024390243905,2.073170731707317,2.963414634146342,0.32669284079362365,3,NA,NA,1_43,45.3512,6.4723,2005,1,62.5,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_26
5.441594262860295,1.9936560474417324,2.4833816025375803,2.4970348917390703,1.0830230313060267,France,2005_1_43_27,2005_1_43,27,2.6806347019792987,28,5.967741935483871,4.064516129032258,2.032258064516129,2,3,0.1425058673927378,2,NA,NA,1_43,45.3512,6.4723,2005,1,15,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_27
5.297979797979797,1.7474747474747478,2.454545454545454,2.1818181818181817,0.9494949494949496,France,2005_1_43_28,2005_1_43,28,2.485973031959647,35,5.833333333333333,4,2.3333333333333335,2,2.5,0.45056120886630463,2,NA,NA,1_43,45.3512,6.4723,2005,1,37.5,3.4,11.1,-4.2,1399,11.8,1.76,6.704545454545455,Picea abies,conifers,1_43_28
3.3875968992248073,4.996124031007755,4.697674418604653,5.139534883720932,3.406976744186048,France,2005_1_44_11,2005_1_44,11,3.2209684667972427,52,1.3,6.375,5.025,5.075,2.6000000000000005,0.8692174974831115,6,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,62.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_11
3.4670335841851063,4.235538582500281,3.2418285971021,3.606761765696956,2.4725373469616985,France,2005_1_44_12,2005_1_44,12,2.4686371276509096,30,2.642857142857143,3.285714285714285,2,3.142857142857143,1.7857142857142854,1.1032634988483543,4,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,37.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_12
2.4678568363230626,5.025748862758564,3.4808170972448713,3.6824306926444077,2.626727319543387,France,2005_1_44_13,2005_1_44,13,2.586295304066568,37,4,4.5,3.875,4.25,2.125,2.0794415416798357,8,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,37.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_13
3.6935638043651426,4.673171897403218,4.262625458021348,4.032419945833999,2.645212681217142,France,2005_1_44_14,2005_1_44,14,3.1307550982523646,49,2.7368421052631575,5.7368421052631575,4.421052631578947,4.473684210526315,2.947368421052632,1.8128014196539848,9,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,37.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_14
3.7291066282420746,4.547550432276659,4.426512968299712,4.749279538904901,3.1757925072046107,France,2005_1_44_15,2005_1_44,15,3.0583520299388325,47,2.087719298245614,6.0701754385964914,4.894736842105264,4.824561403508772,2.8070175438596494,1.4985223430742347,8,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,37.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_15
2.7244884400744085,4.956882806271588,3.253056072282752,4.099986712729205,2.3621445655062447,France,2005_1_44_16,2005_1_44,16,2.7763814375101967,43,2.15,2.3999999999999995,1.9,4.6000000000000005,1.55,1.3831487512487415,5,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,65.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_16
3.9569938716267066,5.246747661541766,5.378453929684976,5.308568971078375,3.833351252553488,France,2005_1_44_17,2005_1_44,17,2.91225446064613,41,4.5,3.75,0.625,5.625,0.5,0.7356219397587946,3,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,33,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_17
3.455751949056716,4.833541629470929,4.576980301136702,4.830446943998096,3.4999702434089155,France,2005_1_44_18,2005_1_44,18,2.7127905665246965,41,3,3.75,3.1875,4.5,2.3125,1.4287691203187398,6,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,77.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_18
3.7840263576459896,4.397864121790502,4.15939559191093,5.664735287434674,3.312656214496705,France,2005_1_44_21,2005_1_44,21,2.9741943830427893,35,1.3,6.375,5.025,5.075,2.6000000000000005,0.8692174974831115,6,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,62.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_21
4.015550618851158,3.6512218343383056,3.794668359251031,4.6667724531894645,2.6674071723262456,France,2005_1_44_22,2005_1_44,22,2.609387222362032,19,2.642857142857143,3.285714285714285,2,3.142857142857143,1.7857142857142854,1.1032634988483543,4,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,37.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_22
3.83695652173913,4.739130434782608,5.619565217391305,5.478260869565217,3.8804347826086953,France,2005_1_44_23,2005_1_44,23,2.3610175684818704,18,4,4.5,3.875,4.25,2.125,2.0794415416798357,8,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,37.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_23
5.062379853902344,3.6208189158016144,4.951749327181853,4.269800076893501,2.8173779315647822,France,2005_1_44_24,2005_1_44,24,2.990007067649328,40,2.7368421052631575,5.7368421052631575,4.421052631578947,4.473684210526315,2.947368421052632,1.8128014196539848,9,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,37.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_24
4.260700166160545,4.513092305047845,5.298286827479517,5.094711510915031,3.5872915831089207,France,2005_1_44_25,2005_1_44,25,2.6339540877839176,41,2.087719298245614,6.0701754385964914,4.894736842105264,4.824561403508772,2.8070175438596494,1.4985223430742347,8,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,37.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_25
4.368882652166287,4.9736888265216646,4.907209261533066,5.464655323627435,3.438431854060691,France,2005_1_44_26,2005_1_44,26,2.886124657122446,34,2.15,2.3999999999999995,1.9,4.6000000000000005,1.55,1.3831487512487415,5,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,65.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_26
4.021943573667711,4.849529780564263,5.517241379310345,5.420062695924766,4.153605015673982,France,2005_1_44_27,2005_1_44,27,2.223062488580149,24,4.5,3.75,0.625,5.625,0.5,0.7356219397587946,3,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,33,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_27
4.276235754736769,4.339089701461231,5.376844018737327,4.905124798993216,3.7409634342445637,France,2005_1_44_28,2005_1_44,28,2.2700773711238096,32,3,3.75,3.1875,4.5,2.3125,1.4287691203187398,6,0.41692307692307695,0.6315384615384616,1_44,46.1342,6.2058,2005,1,77.5,8,16.1,-0.4,1143,11.4,1.15,9.913043478260871,Picea abies,conifers,1_44_28
4.6999623068224645,3.60271390878251,2.077647945721824,3.1696192989068974,4.3942706370147,France,2005_1_45_11,2005_1_45,11,2.3549564594781396,16,5.485436893203883,4.174757281553398,4.368932038834951,3.2815533980582523,3.5436893203883497,1.0734296117568531,9,NA,NA,1_45,43.2631,2.2605,2005,1,65.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_11
5.486799444187125,2.5141269106067625,2.1431218156553955,2.492820750347383,3.7633163501621123,France,2005_1_45_12,2005_1_45,12,2.2878605943494468,22,5.245098039215686,4.029411764705882,4.362745098039216,3.196078431372549,3.558823529411765,1.0287587370421476,8,NA,NA,1_45,43.2631,2.2605,2005,1,62.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_12
5.536654804270462,3.111032028469751,1.8925266903914588,2.649110320284697,4.779359430604981,France,2005_1_45_13,2005_1_45,13,1.8193629941001803,13,3.1428571428571423,2.357142857142857,2.571428571428571,3.5999999999999996,2.0428571428571427,1.179603817547964,7,NA,NA,1_45,43.2631,2.2605,2005,1,65.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_13
5.713810316139766,3.084525790349417,2.5993344425956737,3.1134775374376034,4.279866888519134,France,2005_1_45_14,2005_1_45,14,2.4926186761872158,20,4.462686567164179,4.268656716417911,3.6417910447761197,3.432835820895523,2.865671641791045,1.7190319874197029,8,NA,NA,1_45,43.2631,2.2605,2005,1,68.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_14
5.474560152163576,3.7743699476937698,2.606990014265335,3.9536376604850214,3.5948644793152633,France,2005_1_45_15,2005_1_45,15,2.776421765966014,25,5.384615384615385,3.7912087912087915,4.45054945054945,3.208791208791209,3.571428571428571,0.716214208209598,7,NA,NA,1_45,43.2631,2.2605,2005,1,65.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_15
5.188419553868059,3.5942097769340293,2.520645467489321,3.2577123872804927,3.7380161366872326,France,2005_1_45_16,2005_1_45,16,2.2233026368656006,19,3.7105263157894735,4.210526315789474,3.026315789473684,4.078947368421052,2.289473684210526,1.9401298204577022,8,NA,NA,1_45,43.2631,2.2605,2005,1,65.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_16
4.988079470198677,2.6092715231788084,1.3364238410596028,1.8781456953642384,4.662251655629139,France,2005_1_45_17,2005_1_45,17,1.316687370960359,10,2.5833333333333335,2.9166666666666665,2.0833333333333335,3.75,1.4166666666666665,1.8143075196071252,8,NA,NA,1_45,43.2631,2.2605,2005,1,77.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_17
5.6662234042553195,3.379432624113475,2.0478723404255317,2.2539893617021276,4.621010638297872,France,2005_1_45_18,2005_1_45,18,2.151868715635572,16,4.5636363636363635,3.8909090909090907,3.8909090909090907,3.6363636363636362,2.9454545454545453,1.3702759359354166,6,NA,NA,1_45,43.2631,2.2605,2005,1,68.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_18
4.880108991825613,2.9706327580986978,2.2876173175900694,3.105661519830457,4.061762034514078,France,2005_1_45_21,2005_1_45,21,2.5667237776169336,19,5.169491525423728,4.067796610169491,4.067796610169491,3.2457627118644066,3.1779661016949152,1.3887735547809057,9,NA,NA,1_45,43.2631,2.2605,2005,1,65.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_21
5.309734513274335,1.9398230088495576,1.980973451327433,2.539380530973451,3.9491150442477867,France,2005_1_45_22,2005_1_45,22,2.401341859158443,25,5.128205128205129,4.153846153846154,4.230769230769231,3.256410256410257,3.2307692307692313,1.3513576422951785,8,NA,NA,1_45,43.2631,2.2605,2005,1,62.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_22
5.4565217391304355,2.6394927536231885,1.6062801932367152,2.247584541062802,4.511473429951692,France,2005_1_45_23,2005_1_45,23,1.8913407921924734,14,3.333333333333333,3,2.6666666666666665,3.466666666666667,1.8666666666666667,1.6350915928128098,7,NA,NA,1_45,43.2631,2.2605,2005,1,77.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_23
5.775804661487235,2.849056603773585,2.7361265260821312,3.2344617092119865,4.428412874583796,France,2005_1_45_24,2005_1_45,24,2.6414952158442366,21,4.499999999999999,4.25,3.666666666666667,3.3333333333333335,2.666666666666667,1.8143075196071252,8,NA,NA,1_45,43.2631,2.2605,2005,1,68.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_24
5.442578302315023,3.7732637312755335,2.511121198365865,4.0220154334997735,3.6121198365864737,France,2005_1_45_25,2005_1_45,25,2.8980391061472957,29,4.2100840336134455,3.0588235294117645,3.5210084033613445,3.4537815126050417,2.705882352941176,1.0198911939869528,6,NA,NA,1_45,43.2631,2.2605,2005,1,65.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_25
5.175119202427396,3.607282184655397,2.3697442566103164,3.3645426961421765,3.76072821846554,France,2005_1_45_26,2005_1_45,26,2.445558500005035,23,4,4.5,2.8000000000000003,3.4999999999999996,2.4,2.3025850929940455,10,NA,NA,1_45,43.2631,2.2605,2005,1,65.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_26
5.115907274180656,2.1622701838529177,1.0023980815347722,2.002398081534772,4.1207034372502,France,2005_1_45_27,2005_1_45,27,1.9337670323770375,11,2.5833333333333335,2.9166666666666665,2.0833333333333335,3.75,1.4166666666666665,1.8143075196071252,8,NA,NA,1_45,43.2631,2.2605,2005,1,77.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_27
5.7185628742514965,3.3389221556886226,2.159281437125749,2.5033932135728545,4.417564870259482,France,2005_1_45_28,2005_1_45,28,2.419755630704881,20,4.6000000000000005,3.9,3.9,3.5,2.6999999999999997,1.4978661367769954,6,NA,NA,1_45,43.2631,2.2605,2005,1,80.5,13.4,20.8,6,733,15.3,1.54,9.935064935064934,Picea abies,conifers,1_45_28
5.626178010471203,2.840837696335078,2.1057591623036647,2.887958115183246,5.042931937172774,France,2005_1_46_11,2005_1_46,11,1.8444573753565712,14,3.108108108108108,2.4324324324324325,2.2567567567567566,2.9054054054054057,0.6351351351351352,1.2557818968465213,6,0.512,0.7584,1_46,45.48,1.4855,2005,1,65.5,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_11
5.632478632478633,2.435897435897436,2.5641025641025648,2.6353276353276356,4.216524216524217,France,2005_1_46_12,2005_1_46,12,1.1216374135179261,6,3.0374999999999996,2.8625,2.4374999999999996,2.9875,0.8875,1.4279827178509525,7,0.512,0.7584,1_46,45.48,1.4855,2005,1,65.5,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_12
6.38372093023256,3.6954595791805094,2.7192691029900335,3.389258028792913,4.638981173864895,France,2005_1_46_13,2005_1_46,13,2.111671166085045,17,2.9459459459459456,2.567567567567568,2.2837837837837838,3.040540540540541,0.5810810810810811,1.2557818968465213,6,0.512,0.7584,1_46,45.48,1.4855,2005,1,77.5,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_13
6.583030852994557,4.181034482758622,3.0190562613430125,4.176497277676952,4.590744101633395,France,2005_1_46_14,2005_1_46,14,2.3297815947045564,18,3.7010925582354153,2.9181612038754894,2.9175427746856317,2.9894867037724175,1.3920841063698206,1.309816331594088,6,0.512,0.7584,1_46,45.48,1.4855,2005,1,18,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_14
5.613899613899614,3.157657657657659,2.5135135135135136,3.673745173745174,4.413127413127414,France,2005_1_46_15,2005_1_46,15,2.4089355484830137,20,3.0874999999999995,2.8,2.4124999999999996,3.0625,0.825,1.4279827178509525,7,0.512,0.7584,1_46,45.48,1.4855,2005,1,6,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Abies alba,conifers,1_46_15
6.329268292682928,3.004434589800444,2.664079822616408,3,4.668514412416852,France,2005_1_46_16,2005_1_46,16,1.1134790131994519,5,2.8985507246376807,2.318840579710145,2.2898550724637676,3,0.47826086956521735,1.1207383927842498,6,0.512,0.7584,1_46,45.48,1.4855,2005,1,65.5,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_16
6.289867109634553,3.338870431893688,2.668604651162791,3.210963455149502,4.627906976744186,France,2005_1_46_17,2005_1_46,17,1.8550232896403405,13,2.945945945945946,2.594594594594595,2.2837837837837838,3.0000000000000004,0.5810810810810811,1.2557818968465213,6,0.512,0.7584,1_46,45.48,1.4855,2005,1,62.5,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_17
6.131400602409639,4.3155120481927725,3.318147590361446,5.033509036144578,4.448418674698795,France,2005_1_46_18,2005_1_46,18,1.4533865410243856,15,1.6756756756756757,1.2972972972972974,1.3513513513513513,3.4054054054054053,0.21621621621621623,0.7762141041911065,3,0.512,0.7584,1_46,45.48,1.4855,2005,1,15,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_18
5.626442812172088,2.8384050367261278,2.1080797481636937,2.8919202518363067,5.041972717733473,France,2005_1_46_21,2005_1_46,21,1.8318315493062778,12,3.108108108108108,2.4324324324324325,2.2567567567567566,2.9054054054054057,0.6351351351351352,1.2557818968465213,6,0.512,0.7584,1_46,45.48,1.4855,2005,1,65.5,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_21
5.640113798008534,2.4253200568990043,2.570412517780939,2.635846372688478,4.22190611664296,France,2005_1_46_22,2005_1_46,22,1.1307882071214255,7,3.0374999999999996,2.8625,2.4374999999999996,2.9875,0.8875,1.4279827178509525,7,0.512,0.7584,1_46,45.48,1.4855,2005,1,65.5,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_22
6.45843461351483,3.852211959163831,2.754010695187166,3.7049100631988328,4.680602819640252,France,2005_1_46_23,2005_1_46,23,2.16239513625568,18,2.9459459459459456,2.567567567567568,2.2837837837837838,3.040540540540541,0.5810810810810811,1.2557818968465213,6,0.512,0.7584,1_46,45.48,1.4855,2005,1,77.5,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_23
6.424439918533605,3.7539714867617104,3.0150712830957227,4.05458248472505,4.121792260692465,France,2005_1_46_24,2005_1_46,24,2.3691605540054548,19,3.7010925582354153,2.9181612038754894,2.9175427746856317,2.9894867037724175,1.3920841063698206,1.309816331594088,6,0.512,0.7584,1_46,45.48,1.4855,2005,1,18,10.8,17.8,3.8,999,14.3,1.51,9.47019867549669,Picea abies,conifers,1_46_24
